   37.617 -122.500   37.583 -122.517   37.517 -122.517   37.500 -122.500DAT 2536
   37.500 -122.483   37.467 -122.450   37.417 -122.450   37.350 -122.400DAT 2537
   37.250 -122.417   37.183 -122.400   37.167 -122.367   37.117 -122.333DAT 2538
   37.100 -122.283   37.033 -122.233   37.000 -122.183   36.967 -122.133DAT 2539
   36.950 -122.050   36.967 -122.017   36.950 -121.967   36.967 -121.950DAT 2540
   36.967 -121.900   36.933 -121.867   36.883 -121.833   36.817 -121.800DAT 2541
   36.750 -121.817   36.683 -121.817   36.633 -121.850   36.600 -121.883DAT 2542
   36.633 -121.933   36.583 -121.983   36.550 -121.933   36.517 -121.933DAT 2543
   36.517 -121.950   36.483 -121.950   36.417 -121.917   36.350 -121.900DAT 2544
   36.300 -121.900   36.250 -121.833   36.200 -121.733                  DAT 2545
 194                 36.200   32.533 -117.117 -121.733   36.200 -121.733DAT 2546
   36.150 -121.667   36.083 -121.617   36.017 -121.567   36.000 -121.500DAT 2547
   35.933 -121.467   35.883 -121.450   35.833 -121.400   35.767 -121.317DAT 2548
   35.700 -121.300   35.667 -121.267   35.633 -121.167   35.533 -121.083DAT 2549
   35.467 -121.000   35.450 -120.950   35.450 -120.900   35.417 -120.867DAT 2550
   35.333 -120.850   35.250 -120.900   35.200 -120.833   35.167 -120.767DAT 2551
   35.183 -120.733   35.167 -120.683   35.117 -120.633   35.067 -120.617DAT 2552
   35.000 -120.633   34.900 -120.667   34.883 -120.633   34.850 -120.600DAT 2553
   34.750 -120.633   34.700 -120.600   34.633 -120.617   34.583 -120.633DAT 2554
   34.567 -120.617   34.567 -120.567   34.533 -120.517   34.500 -120.483DAT 2555
   34.450 -120.467   34.467 -120.283   34.467 -120.117   34.450 -120.000DAT 2556
   34.417 -119.900   34.400 -119.850   34.417 -119.800   34.383 -119.717DAT 2557
   34.417 -119.683   34.417 -119.583   34.400 -119.533   34.350 -119.433DAT 2558
   34.283 -119.333   34.267 -119.283   34.233 -119.267   34.167 -119.233DAT 2559
   34.100 -119.133   34.117 -119.100   34.100 -119.083   34.083 -119.050DAT 2560
   34.050 -118.967   34.033 -118.850   34.000 -118.817   34.033 -118.750DAT 2561
   34.033 -118.650   34.033 -118.550   34.017 -118.500   33.967 -118.467DAT 2562
   33.850 -118.400   33.817 -118.400   33.783 -118.433   33.733 -118.417DAT 2563
   33.733 -118.367   33.700 -118.283   33.733 -118.267   33.767 -118.200DAT 2564
   33.750 -118.133   33.717 -118.067   33.650 -118.000   33.600 -117.933DAT 2565
   33.583 -117.867   33.550 -117.783   33.467 -117.717   33.450 -117.667DAT 2566
   33.383 -117.583   33.317 -117.500   33.233 -117.417   33.150 -117.350DAT 2567
   33.050 -117.300   32.950 -117.267   32.867 -117.250   32.833 -117.283DAT 2568
   32.800 -117.267   32.750 -117.250   32.717 -117.267   32.667 -117.250DAT 2569
   32.683 -117.217   32.667 -117.167   32.617 -117.133   32.533 -117.117DAT 2570
  44                 48.700   48.483 -122.750 -123.033   48.600 -123.033DAT 2571
   48.600 -123.000   48.567 -123.000   48.533 -122.967   48.600 -122.867DAT 2572
   48.650 -122.900   48.683 -122.900   48.633 -122.867   48.583 -122.817DAT 2573
   48.567 -122.833   48.533 -122.800   48.500 -122.833   48.483 -122.800DAT 2574
   48.533 -122.800   48.550 -122.767   48.583 -122.817   48.617 -122.800DAT 2575
   48.667 -122.750   48.700 -122.867   48.700 -122.933   48.633 -123.033DAT 2576
   48.600 -123.033                                                      DAT 2577
  16                 48.550   48.417 -122.800 -122.950   48.467 -122.950DAT 2578
   48.417 -122.817   48.450 -122.800   48.500 -122.867   48.533 -122.867DAT 2579
   48.550 -122.883   48.533 -122.917   48.467 -122.950                  DAT 2580
  22                 48.617   48.450 -122.983 -123.217   48.583 -123.217DAT 2581
   48.583 -123.183   48.533 -123.183   48.500 -123.150   48.450 -123.050DAT 2582
   48.450 -122.983   48.483 -123.033   48.550 -123.033   48.617 -123.133DAT 2583
   48.617 -123.183   48.583 -123.217                                    DAT 2584
  14                 34.067   34.017 -120.300 -120.450   34.033 -120.450DAT 2585
   34.017 -120.367   34.017 -120.300   34.033 -120.317   34.050 -120.350DAT 2586
   34.067 -120.367   34.033 -120.450                                    DAT 2587
  36                 34.033   33.900 -119.967 -120.250   34.000 -120.250DAT 2588
   33.983 -120.217   33.917 -120.167   33.900 -120.117   33.917 -120.050DAT 2589
   33.933 -120.017   33.950 -119.967   33.983 -119.983   33.983 -120.000DAT 2590
   34.000 -120.033   34.033 -120.033   34.033 -120.050   34.017 -120.083DAT 2591
   34.033 -120.133   34.000 -120.167   34.000 -120.200   34.017 -120.233DAT 2592
   34.000 -120.250                                                      DAT 2593
  36                 34.083   33.950 -119.517 -119.917   34.067 -119.917DAT 2594
   34.050 -119.883   34.000 -119.883   33.967 -119.867   33.950 -119.783DAT 2595
   33.950 -119.733   33.983 -119.667   33.983 -119.617   34.000 -119.550DAT 2596
   34.033 -119.517   34.050 -119.583   34.017 -119.617   34.017 -119.667DAT 2597
   34.050 -119.733   34.050 -119.800   34.067 -119.833   34.083 -119.900DAT 2598
   34.067 -119.917                                                      DAT 2599
  16                 33.283   33.217 -119.433 -119.567   33.267 -119.567DAT 2600
   33.233 -119.550   33.217 -119.500   33.217 -119.467   33.233 -119.433DAT 2601
   33.250 -119.450   33.283 -119.533   33.267 -119.567                  DAT 2602
  28                 33.467   33.300 -118.300 -118.600   33.467 -118.600DAT 2603
   33.433 -118.567   33.417 -118.483   33.350 -118.483   33.317 -118.467DAT 2604
   33.317 -118.383   33.300 -118.350   33.300 -118.300   33.350 -118.317DAT 2605
   33.383 -118.367   33.400 -118.367   33.433 -118.467   33.467 -118.533DAT 2606
   33.467 -118.600                                                      DAT 2607
  28                 33.033   32.800 -118.350 -118.600   33.033 -118.600DAT 2608
   33.017 -118.600   33.000 -118.583   32.967 -118.583   32.933 -118.550DAT 2609
   32.917 -118.550   32.850 -118.500   32.800 -118.433   32.817 -118.400DAT 2610
   32.817 -118.350   32.933 -118.500   33.000 -118.550   33.033 -118.567DAT 2611
   33.033 -118.600                                                      DAT 2612
 106                 46.167   45.550 -118.983 -123.300   46.150 -123.300DAT 2613
   46.150 -123.233   46.167 -123.183   46.167 -123.100   46.133 -123.017DAT 2614
   46.083 -122.900   46.000 -122.850   45.950 -122.800   45.867 -122.783DAT 2615
   45.817 -122.783   45.750 -122.750   45.667 -122.767   45.600 -122.667DAT 2616
   45.600 -122.600   45.567 -122.500   45.567 -122.383   45.550 -122.333DAT 2617
   45.550 -122.217   45.583 -122.150   45.617 -122.000   45.650 -121.917DAT 2618
   45.683 -121.867   45.700 -121.800   45.683 -121.700   45.717 -121.567DAT 2619
   45.717 -121.500   45.683 -121.417   45.700 -121.350   45.667 -121.217DAT 2620
   45.600 -121.200   45.600 -121.133   45.650 -121.083   45.650 -120.900DAT 2621
   45.667 -120.817   45.700 -120.717   45.733 -120.633   45.733 -120.583DAT 2622
   45.683 -120.500   45.700 -120.367   45.717 -120.300   45.767 -120.167DAT 2623
   45.783 -120.067   45.817 -119.967   45.833 -119.867   45.850 -119.783DAT 2624
   45.850 -119.700   45.917 -119.583   45.900 -119.500   45.917 -119.367DAT 2625
   45.933 -119.267   45.933 -119.133   45.967 -119.033   46.000 -118.983DAT 2626
 164                 36.033   32.500 -114.133 -114.817   32.500 -114.817DAT 2627
   32.533 -114.817   32.533 -114.783   32.617 -114.800   32.633 -114.767DAT 2628
   32.683 -114.733   32.733 -114.700   32.733 -114.600   32.717 -114.550DAT 2629
   32.733 -114.533   32.800 -114.533   32.833 -114.450   32.933 -114.467DAT 2630
   32.967 -114.467   33.033 -114.517   33.033 -114.617   33.050 -114.650DAT 2631
   33.033 -114.667   33.100 -114.700   33.167 -114.667   33.233 -114.683DAT 2632
   33.267 -114.667   33.300 -114.733   33.350 -114.700   33.400 -114.717DAT 2633
   33.417 -114.650   33.433 -114.617   33.467 -114.617   33.517 -114.583DAT 2634
   33.550 -114.533   33.583 -114.550   33.633 -114.533   33.667 -114.533DAT 2635
   33.700 -114.500   33.783 -114.517   33.850 -114.533   33.867 -114.500DAT 2636
   33.933 -114.533   33.983 -114.467   34.017 -114.467   34.033 -114.433DAT 2637
   34.083 -114.433   34.117 -114.400   34.133 -114.333   34.167 -114.283DAT 2638
   34.183 -114.233   34.250 -114.167   34.267 -114.133   34.333 -114.167DAT 2639
   34.383 -114.250   34.450 -114.350   34.450 -114.383   34.533 -114.383DAT 2640
   34.583 -114.417   34.650 -114.450   34.717 -114.467   34.733 -114.517DAT 2641
   34.783 -114.567   34.833 -114.567   34.867 -114.633   34.933 -114.617DAT 2642
   35.000 -114.617   35.017 -114.650   35.067 -114.600   35.117 -114.650DAT 2643
   35.133 -114.567   35.200 -114.567   35.283 -114.600   35.350 -114.600DAT 2644
   35.417 -114.650   35.433 -114.633   35.467 -114.667   35.517 -114.667DAT 2645
   35.600 -114.650   35.650 -114.683   35.733 -114.683   35.800 -114.700DAT 2646
   35.850 -114.700   35.867 -114.667   35.917 -114.700   36.000 -114.750DAT 2647
   36.033 -114.717                                                      DAT 2648
  90                 36.533   36.000 -114.050 -114.867   36.133 -114.867DAT 2649
   36.100 -114.817   36.050 -114.817   36.017 -114.767   36.033 -114.717DAT 2650
   36.067 -114.717   36.133 -114.633   36.133 -114.533   36.100 -114.517DAT 2651
   36.050 -114.450   36.133 -114.383   36.083 -114.350   36.033 -114.350DAT 2652
   36.000 -114.250   36.017 -114.133   36.100 -114.100   36.183 -114.050DAT 2653
   36.150 -114.100   36.100 -114.150   36.033 -114.150   36.017 -114.250DAT 2654
   36.100 -114.300   36.167 -114.367   36.200 -114.383   36.267 -114.367DAT 2655
   36.333 -114.367   36.417 -114.317   36.467 -114.333   36.483 -114.317DAT 2656
   36.533 -114.333   36.483 -114.350   36.500 -114.400   36.467 -114.400DAT 2657
   36.433 -114.367   36.367 -114.417   36.333 -114.450   36.300 -114.417DAT 2658
   36.233 -114.417   36.200 -114.450   36.167 -114.450   36.167 -114.550DAT 2659
   36.133 -114.617   36.133 -114.717   36.117 -114.767   36.133 -114.867DAT 2660
 130                 46.400   43.833 -116.467 -117.250   43.833 -117.033DAT 2661
   43.867 -117.033   43.867 -116.983   43.933 -116.950   43.967 -116.967DAT 2662
   43.983 -116.933   44.033 -116.933   44.050 -116.967   44.083 -116.967DAT 2663
   44.100 -116.933   44.167 -116.883   44.200 -116.933   44.200 -116.967DAT 2664
   44.233 -116.967   44.233 -117.067   44.283 -117.117   44.267 -117.150DAT 2665
   44.283 -117.200   44.300 -117.217   44.333 -117.200   44.383 -117.250DAT 2666
   44.433 -117.233   44.483 -117.233   44.533 -117.167   44.600 -117.133DAT 2667
   44.667 -117.083   44.750 -117.050   44.783 -116.933   44.850 -116.900DAT 2668
   44.933 -116.833   44.950 -116.850   44.983 -116.817   44.983 -116.850DAT 2669
   45.033 -116.817   45.067 -116.783   45.100 -116.783   45.133 -116.717DAT 2670
   45.250 -116.700   45.283 -116.667   45.317 -116.667   45.400 -116.617DAT 2671
   45.467 -116.550   45.500 -116.550   45.550 -116.517   45.600 -116.467DAT 2672
   45.650 -116.483   45.700 -116.533   45.733 -116.533   45.783 -116.583DAT 2673
   45.783 -116.667   45.833 -116.700   45.817 -116.767   45.867 -116.783DAT 2674
   45.917 -116.867   45.983 -116.900   46.067 -116.950   46.083 -116.983DAT 2675
   46.100 -116.950   46.167 -116.933   46.200 -116.967   46.233 -116.950DAT 2676
   46.283 -116.983   46.333 -117.033   46.350 -117.083   46.400 -117.033DAT 2677
  36                 39.250   38.933 -119.933 -120.167   39.083 -120.167DAT 2678
   39.050 -120.117   39.017 -120.117   38.983 -120.100   38.950 -120.100DAT 2679
   38.933 -120.017   38.950 -119.967   39.000 -119.967   39.050 -119.950DAT 2680
   39.117 -119.950   39.150 -119.933   39.233 -119.933   39.250 -119.983DAT 2681
   39.217 -120.000   39.233 -120.067   39.183 -120.100   39.167 -120.133DAT 2682
   39.083 -120.167                                                      DAT 2683
 162                 41.700   40.667 -111.917 -113.067   41.517 -113.067DAT 2684
   41.450 -113.050   41.433 -113.000   41.417 -113.017   41.367 -113.000DAT 2685
   41.300 -113.000   41.283 -113.033   41.267 -113.017   41.250 -112.950DAT 2686
   41.267 -112.950   41.250 -112.883   41.200 -112.833   41.117 -112.800DAT 2687
   41.000 -112.767   40.967 -112.750   40.950 -112.667   40.917 -112.650DAT 2688
   40.900 -112.667   40.833 -112.633   40.817 -112.633   40.767 -112.600DAT 2689
   40.833 -112.550   40.883 -112.550   40.933 -112.500   40.850 -112.467DAT 2690
   40.800 -112.467   40.733 -112.400   40.667 -112.383   40.717 -112.217DAT 2691
   40.800 -112.133   40.833 -112.133   40.883 -112.217   40.917 -112.217DAT 2692
   40.950 -112.250   41.017 -112.233   41.033 -112.267   41.050 -112.233DAT 2693
   41.033 -112.183   40.983 -112.183   40.933 -112.150   40.900 -112.167DAT 2694
   40.867 -112.100   40.900 -112.050   40.933 -111.917   40.983 -111.950DAT 2695
   41.017 -111.983   41.033 -112.083   41.133 -112.133   41.167 -112.217DAT 2696
   41.233 -112.250   41.283 -112.267   41.350 -112.250   41.367 -112.283DAT 2697
   41.417 -112.350   41.450 -112.417   41.417 -112.417   41.383 -112.400DAT 2698
   41.350 -112.417   41.267 -112.383   41.250 -112.400   41.217 -112.400DAT 2699
   41.200 -112.433   41.217 -112.483   41.267 -112.500   41.333 -112.500DAT 2700
   41.350 -112.550   41.433 -112.550   41.450 -112.600   41.433 -112.633DAT 2701
   41.467 -112.717   41.567 -112.800   41.600 -112.750   41.667 -112.750DAT 2702
   41.700 -112.817   41.700 -112.867   41.683 -112.867   41.650 -112.917DAT 2703
   41.650 -113.000   41.617 -113.033   41.550 -113.033   41.517 -113.067DAT 2704
 200                 32.000   28.967 -102.983 -106.650   32.000 -106.650DAT 2705
   31.967 -106.617   31.900 -106.617   31.817 -106.617   31.783 -106.550DAT 2706
   31.750 -106.500   31.750 -106.450   31.717 -106.383   31.683 -106.350DAT 2707
   31.633 -106.317   31.567 -106.300   31.533 -106.250   31.467 -106.217DAT 2708
   31.433 -106.133   31.400 -106.083   31.400 -106.033   31.350 -105.950DAT 2709
   31.317 -105.950   31.300 -105.900   31.267 -105.850   31.200 -105.783DAT 2710
   31.167 -105.783   31.167 -105.750   31.133 -105.717   31.117 -105.683DAT 2711
   31.100 -105.667   31.100 -105.633   31.067 -105.600   31.000 -105.567DAT 2712
   30.967 -105.500   30.917 -105.467   30.883 -105.400   30.850 -105.400DAT 2713
   30.850 -105.367   30.817 -105.333   30.817 -105.300   30.800 -105.250DAT 2714
   30.800 -105.217   30.783 -105.217   30.800 -105.200   30.767 -105.183DAT 2715
   30.783 -105.167   30.750 -105.167   30.750 -105.117   30.700 -105.083DAT 2716
   30.683 -105.017   30.667 -104.983   30.617 -104.983   30.600 -104.917DAT 2717
   30.500 -104.883   30.400 -104.867   30.367 -104.817   30.333 -104.817DAT 2718
   30.300 -104.767   30.267 -104.750   30.233 -104.717   30.183 -104.700DAT 2719
   30.083 -104.700   30.050 -104.717   30.000 -104.700   29.917 -104.683DAT 2720
   29.850 -104.633   29.783 -104.583   29.700 -104.550   29.633 -104.517DAT 2721
   29.617 -104.467   29.567 -104.450   29.567 -104.400   29.533 -104.383DAT 2722
   29.517 -104.300   29.483 -104.217   29.450 -104.217   29.433 -104.183DAT 2723
   29.400 -104.183   29.383 -104.133   29.333 -104.067   29.300 -104.000DAT 2724
   29.283 -103.883   29.267 -103.783   29.217 -103.783   29.233 -103.750DAT 2725
   29.183 -103.717   29.167 -103.667   29.150 -103.567   29.133 -103.533DAT 2726
   29.067 -103.467   29.050 -103.433   29.017 -103.367   29.050 -103.333DAT 2727
   29.017 -103.333   29.000 -103.300   28.983 -103.283   29.000 -103.267DAT 2728
   28.983 -103.250   28.983 -103.200   28.967 -103.150   28.983 -103.117DAT 2729
   29.050 -103.100   29.083 -103.067   29.133 -103.017                  DAT 2730
 200                 29.883   27.800  -99.850 -103.017   29.133 -103.017DAT 2731
   29.183 -102.983   29.183 -102.950   29.217 -102.917   29.217 -102.867DAT 2732
   29.233 -102.867   29.250 -102.900   29.350 -102.883   29.350 -102.850DAT 2733
   29.383 -102.833   29.450 -102.833   29.550 -102.783   29.600 -102.767DAT 2734
   29.583 -102.733   29.633 -102.733   29.667 -102.700   29.717 -102.700DAT 2735
   29.750 -102.683   29.733 -102.650   29.750 -102.583   29.767 -102.567DAT 2736
   29.750 -102.550   29.783 -102.500   29.767 -102.383   29.850 -102.350DAT 2737
   29.883 -102.317   29.833 -102.217   29.850 -102.183   29.817 -102.183DAT 2738
   29.800 -102.133   29.783 -102.050   29.800 -102.017   29.800 -101.967DAT 2739
   29.783 -101.933   29.800 -101.850   29.783 -101.833   29.800 -101.817DAT 2740
   29.783 -101.800   29.783 -101.767   29.767 -101.717   29.767 -101.633DAT 2741
   29.767 -101.567   29.800 -101.533   29.767 -101.533   29.767 -101.500DAT 2742
   29.783 -101.467   29.750 -101.450   29.767 -101.400   29.733 -101.417DAT 2743
   29.700 -101.383   29.650 -101.367   29.650 -101.300   29.600 -101.317DAT 2744
   29.567 -101.300   29.633 -101.267   29.567 -101.250   29.517 -101.267DAT 2745
   29.517 -101.183   29.467 -101.150   29.467 -101.067   29.367 -101.000DAT 2746
   29.333 -100.917   29.283 -100.867   29.250 -100.800   29.167 -100.767DAT 2747
   29.133 -100.717   29.100 -100.667   29.000 -100.650   28.917 -100.633DAT 2748
   28.883 -100.600   28.833 -100.567   28.800 -100.533   28.767 -100.533DAT 2749
   28.750 -100.517   28.683 -100.517   28.650 -100.483   28.650 -100.450DAT 2750
   28.617 -100.450   28.583 -100.400   28.550 -100.417   28.517 -100.383DAT 2751
   28.500 -100.333   28.483 -100.367   28.433 -100.333   28.400 -100.350DAT 2752
   28.317 -100.283   28.283 -100.283   28.233 -100.250   28.233 -100.217DAT 2753
   28.200 -100.217   28.150 -100.083   28.083 -100.050   28.067 -100.017DAT 2754
   27.983  -99.983   27.983  -99.933   27.950  -99.933   27.900  -99.900DAT 2755
   27.867  -99.883   27.833  -99.867   27.800  -99.867                  DAT 2756
 198                 27.800   25.833  -97.150  -99.867   27.800  -99.867DAT 2757
   27.800  -99.850   27.767  -99.833   27.783  -99.800   27.733  -99.800DAT 2758
   27.733  -99.767   27.667  -99.733   27.667  -99.667   27.633  -99.650DAT 2759
   27.633  -99.633   27.650  -99.600   27.617  -99.583   27.617  -99.550DAT 2760
   27.567  -99.517   27.500  -99.533   27.500  -99.483   27.433  -99.500DAT 2761
   27.383  -99.483   27.333  -99.517   27.317  -99.550   27.300  -99.483DAT 2762
   27.267  -99.500   27.267  -99.450   27.183  -99.433   27.100  -99.433DAT 2763
   27.067  -99.450   27.017  -99.433   26.983  -99.383   26.967  -99.400DAT 2764
   26.933  -99.367   26.917  -99.317   26.883  -99.317   26.850  -99.267DAT 2765
   26.783  -99.250   26.700  -99.217   26.617  -99.183   26.533  -99.167DAT 2766
   26.533  -99.133   26.483  -99.100   26.433  -99.117   26.400  -99.083DAT 2767
   26.417  -99.033   26.383  -99.000   26.400  -98.967   26.367  -98.950DAT 2768
   26.383  -98.933   26.350  -98.900   26.367  -98.817   26.317  -98.783DAT 2769
   26.317  -98.750   26.300  -98.750   26.283  -98.700   26.250  -98.667DAT 2770
   26.250  -98.600   26.233  -98.533   26.200  -98.483   26.217  -98.433DAT 2771
   26.200  -98.433   26.167  -98.383   26.167  -98.333   26.117  -98.333DAT 2772
   26.117  -98.267   26.100  -98.283   26.067  -98.217   26.067  -98.183DAT 2773
   26.050  -98.150   26.067  -98.133   26.067  -98.083   26.033  -98.083DAT 2774
   26.033  -98.050   26.067  -98.033   26.067  -98.000   26.050  -97.967DAT 2775
   26.050  -97.917   26.067  -97.900   26.050  -97.850   26.050  -97.800DAT 2776
   26.033  -97.783   26.033  -97.700   26.017  -97.650   25.950  -97.617DAT 2777
   25.950  -97.583   25.933  -97.583   25.933  -97.550   25.883  -97.533DAT 2778
   25.883  -97.450   25.850  -97.467   25.833  -97.433   25.833  -97.383DAT 2779
   25.867  -97.367   25.900  -97.383   25.917  -97.350   25.933  -97.283DAT 2780
   25.950  -97.300   25.933  -97.250   25.950  -97.217   25.933  -97.200DAT 2781
   25.950  -97.183   25.950  -97.150                                    DAT 2782
 148                 34.583   33.717  -96.983 -100.000   34.567 -100.000DAT 2783
   34.583  -99.933   34.567  -99.883   34.517  -99.833   34.433  -99.783DAT 2784
   34.417  -99.717   34.383  -99.700   34.367  -99.600   34.417  -99.567DAT 2785
   34.400  -99.483   34.367  -99.433   34.400  -99.383   34.450  -99.383DAT 2786
   34.450  -99.350   34.417  -99.317   34.400  -99.267   34.350  -99.233DAT 2787
   34.333  -99.183   34.267  -99.200   34.217  -99.167   34.200  -99.033DAT 2788
   34.217  -98.983   34.167  -98.900   34.150  -98.850   34.133  -98.783DAT 2789
   34.133  -98.700   34.167  -98.617   34.133  -98.550   34.067  -98.483DAT 2790
   34.083  -98.417   34.150  -98.367   34.133  -98.300   34.133  -98.233DAT 2791
   34.117  -98.167   34.150  -98.117   34.133  -98.083   34.083  -98.100DAT 2792
   34.000  -98.067   34.000  -97.983   33.983  -97.983   33.983  -97.967DAT 2793
   33.933  -97.967   33.900  -97.983   33.850  -97.867   33.883  -97.783DAT 2794
   33.933  -97.767   33.950  -97.717   33.983  -97.683   33.967  -97.600DAT 2795
   33.900  -97.583   33.917  -97.500   33.900  -97.450   33.833  -97.450DAT 2796
   33.817  -97.417   33.833  -97.350   33.883  -97.350   33.850  -97.317DAT 2797
   33.883  -97.317   33.867  -97.250   33.917  -97.217   33.900  -97.183DAT 2798
   33.850  -97.167   33.817  -97.200   33.767  -97.200   33.717  -97.150DAT 2799
   33.717  -97.117   33.750  -97.083   33.817  -97.083   33.817  -97.050DAT 2800
   33.850  -97.083   33.867  -97.067   33.833  -97.033   33.867  -97.000DAT 2801
   33.950  -96.983                                                      DAT 2802
 162                 33.967   33.550  -94.033  -96.567   33.817  -96.567DAT 2803
   33.817  -96.517   33.767  -96.500   33.783  -96.417   33.700  -96.350DAT 2804
   33.700  -96.317   33.767  -96.300   33.767  -96.267   33.750  -96.233DAT 2805
   33.767  -96.167   33.800  -96.167   33.833  -96.150   33.850  -96.083DAT 2806
   33.833  -96.050   33.850  -96.017   33.833  -96.000   33.850  -95.950DAT 2807
   33.883  -95.950   33.833  -95.833   33.850  -95.800   33.850  -95.767DAT 2808
   33.883  -95.767   33.900  -95.667   33.917  -95.617   33.933  -95.600DAT 2809
   33.917  -95.550   33.883  -95.550   33.900  -95.517   33.883  -95.500DAT 2810
   33.900  -95.467   33.867  -95.467   33.867  -95.350   33.883  -95.333DAT 2811
   33.867  -95.300   33.900  -95.283   33.883  -95.250   33.933  -95.250DAT 2812
   33.967  -95.233   33.933  -95.167   33.933  -95.117   33.900  -95.117DAT 2813
   33.917  -95.083   33.883  -95.083   33.900  -95.067   33.867  -95.050DAT 2814
   33.850  -95.000   33.867  -94.983   33.833  -94.950   33.800  -94.950DAT 2815
   33.800  -94.917   33.767  -94.900   33.733  -94.850   33.750  -94.817DAT 2816
   33.733  -94.783   33.733  -94.733   33.683  -94.700   33.683  -94.650DAT 2817
   33.667  -94.650   33.683  -94.617   33.667  -94.583   33.650  -94.583DAT 2818
   33.667  -94.550   33.633  -94.567   33.650  -94.500   33.617  -94.433DAT 2819
   33.600  -94.450   33.567  -94.417   33.583  -94.383   33.550  -94.400DAT 2820
   33.550  -94.350   33.583  -94.350   33.550  -94.317   33.583  -94.283DAT 2821
   33.550  -94.283   33.583  -94.250   33.550  -94.233   33.583  -94.200DAT 2822
   33.583  -94.167   33.567  -94.150   33.567  -94.083   33.550  -94.033DAT 2823
  62                 34.083   33.800  -96.517  -96.983   33.950  -96.983DAT 2824
   33.933  -96.933   33.917  -96.900   33.850  -96.900   33.833  -96.850DAT 2825
   33.850  -96.800   33.800  -96.767   33.817  -96.717   33.883  -96.650DAT 2826
   33.817  -96.600   33.817  -96.567   33.867  -96.583   33.933  -96.533DAT 2827
   33.950  -96.567   34.033  -96.567   34.067  -96.517   34.083  -96.567DAT 2828
   34.017  -96.617   34.050  -96.667   34.000  -96.633   33.967  -96.600DAT 2829
   33.917  -96.600   33.933  -96.633   33.917  -96.717   33.850  -96.717DAT 2830
   33.833  -96.750   33.883  -96.800   33.867  -96.867   33.917  -96.867DAT 2831
   33.967  -96.933   33.950  -96.983                                    DAT 2832
  30                 29.983   29.683  -93.767  -93.950   29.683  -93.850DAT 2833
   29.717  -93.867   29.733  -93.900   29.767  -93.917   29.800  -93.917DAT 2834
   29.817  -93.867   29.833  -93.800   29.900  -93.783   29.967  -93.767DAT 2835
   29.983  -93.783   29.967  -93.867   29.900  -93.900   29.850  -93.950DAT 2836
   29.783  -93.950   29.767  -93.917                                    DAT 2837
 112                 32.000   29.983  -93.517  -94.050   29.983  -93.783DAT 2838
   30.017  -93.750   30.050  -93.733   30.050  -93.700   30.083  -93.733DAT 2839
   30.133  -93.700   30.200  -93.717   30.283  -93.700   30.317  -93.733DAT 2840
   30.333  -93.767   30.400  -93.767   30.433  -93.700   30.483  -93.700DAT 2841
   30.533  -93.733   30.583  -93.717   30.583  -93.683   30.650  -93.683DAT 2842
   30.683  -93.633   30.750  -93.617   30.817  -93.550   30.883  -93.567DAT 2843
   30.917  -93.550   30.933  -93.533   31.000  -93.583   31.033  -93.517DAT 2844
   31.067  -93.533   31.100  -93.567   31.117  -93.533   31.150  -93.550DAT 2845
   31.183  -93.533   31.167  -93.600   31.233  -93.600   31.267  -93.617DAT 2846
   31.317  -93.683   31.350  -93.667   31.383  -93.650   31.383  -93.667DAT 2847
   31.400  -93.667   31.417  -93.700   31.450  -93.700   31.483  -93.750DAT 2848
   31.517  -93.717   31.533  -93.800   31.600  -93.833   31.633  -93.817DAT 2849
   31.667  -93.817   31.700  -93.800   31.750  -93.833   31.783  -93.817DAT 2850
   31.833  -93.883   31.900  -93.900   31.900  -93.933   31.917  -93.933DAT 2851
   31.933  -93.983   31.983  -94.000   32.000  -94.050                  DAT 2852
 140                 41.267   39.117  -94.583  -95.917   39.117  -94.600DAT 2853
   39.133  -94.583   39.167  -94.600   39.150  -94.650   39.167  -94.650DAT 2854
   39.183  -94.683   39.167  -94.733   39.200  -94.783   39.217  -94.817DAT 2855
   39.250  -94.817   39.300  -94.900   39.350  -94.900   39.367  -94.867DAT 2856
   39.400  -94.883   39.383  -94.933   39.433  -94.967   39.467  -95.033DAT 2857
   39.500  -95.050   39.533  -95.100   39.583  -95.100   39.567  -95.050DAT 2858
   39.617  -95.050   39.667  -95.017   39.683  -94.967   39.733  -94.967DAT 2859
   39.750  -94.933   39.717  -94.883   39.750  -94.850   39.783  -94.867DAT 2860
   39.833  -94.867   39.833  -94.917   39.867  -94.933   39.900  -94.917DAT 2861
   39.900  -95.000   39.867  -95.050   39.867  -95.100   39.900  -95.150DAT 2862
   39.900  -95.200   39.933  -95.200   39.950  -95.250   39.983  -95.300DAT 2863
   40.033  -95.333   40.033  -95.383   40.050  -95.417   40.117  -95.383DAT 2864
   40.133  -95.433   40.183  -95.467   40.233  -95.467   40.250  -95.517DAT 2865
   40.283  -95.550   40.317  -95.650   40.350  -95.617   40.417  -95.650DAT 2866
   40.483  -95.700   40.500  -95.683   40.517  -95.717   40.533  -95.767DAT 2867
   40.583  -95.750   40.650  -95.767   40.733  -95.883   40.783  -95.833DAT 2868
   40.833  -95.833   40.883  -95.817   40.950  -95.817   41.000  -95.867DAT 2869
   41.083  -95.850   41.150  -95.867   41.183  -95.850   41.183  -95.917DAT 2870
   41.217  -95.900                                                      DAT 2871
